age,money,gender,product,salary
32,7168200000,1,01020400380001;TD11330031000;03010,1402000000
29,591500000,0,200-0135-12;10120114700011;01211310130,37000000
59,960700000,0,WR0001L;WR0001F;01211310127;10120110400011,528000000
33,436800000,0,200000303,375000000
30,566800000,1,10-003-1225-0001;10120114300011;010300100335,748000000
30,696800000,1,WR0001L,1293000000
37,0,0,00320342;01030500560002,298000000
39,0,1,01030500510002;TD11300031000;TD11300035000;10511008001004000,875000000
40,1535300000,1,1.02E+12,755000000
29,344500000,0,WR0001B;TD11300036000;01030500510002,999000000
24,3344900000,1,1.02E+12,1295000000
31,698100000,1,WR0001B,717000000
62,1466400000,0,21001199;1001303001003;220002101;01012000200000000003,1468000000
33,3614000000,1,01211210122;21001116,714000000
67,526500000,0,01013000110000000001;10120110400011;200-0135-12,1453000000
44,917800000,0,WR0001F;10-003-1225-0001;10-003-1381-0001;200-0135-12,204000000
79,3459300000,0,01020400490001;53;10141116600001,763000000
30,3554200000,0,1211210121,517000000
38,254800000,0,1.05E+16,1243000000
31,692900000,0,01211310127;WR0001L,428000000
38,8746400000,1,01211210113;1001303001005;1001303001001,634000000
36,1595100000,1,1.05E+16,775000000
30,6500000,0,10-01-20-024-0046-0000;TD11300035000,330000000
34,256100000,0,1.05E+16,432000000
27,16900000,1,01211310121;10-01-20-024-0059-0000,792000000
32,369200000,1,10511008000996000;10511008001278000;21001115;WR0001B,660000000
37,42900000,1,01030500510002;TD11300031000,798000000
56,3032900000,1,10-01-30-031-0018-0000;220002501;53;TD11330028000,1291000000
28,2216500000,1,01211210121;01211210113;TD11330031000;10527001001278000,537000000
49,2650700000,1,01020400530001;01020400490002,405000000
23,495300000,0,00320342;10511008001278000,1189000000
56,4859400000,0,TD11330030000;10141114300011;10-047-1365-0001;10-047-1387-0001,192000000
54,5721300000,0,53;10521001000846001;10140114700031,495000000
59,718900000,1,10120110400011;200-0135-12,934000000
53,942500000,0,TD11300036000,1421000000
51,87100000,1,10511008000996000;01030500510002;10-01-20-024-0046-0000;TD11300031000,1357000000
31,429000000,1,200000301,125000000
62,7725900000,0,10-047-1381-0001,229000000
38,32500000,1,TD11300031000;WR0001B;200000303,755000000
25,410800000,1,1.05E+16,104000000
43,5705700000,1,10-01-30-355-0005;01020400610001;01020400380001,1207000000
45,0,1,1.03E+12,1032000000
78,1805700000,1,010200100104;220002501;010200100051;53,430000000
30,517400000,1,10-003-1225-0001,1109000000
69,321100000,0,10511008001278000;TD11300035000;21001115,920000000
48,0,0,21001203;TD11300036000;01211310121,551000000
31,170300000,0,WR0001B;10-01-20-024-0046-0000;10511008001004000;TD11300027000,526000000
58,444600000,1,TD11300035000;01030500510002;TD11300036000;10511008001166004,1444000000
50,764400000,0,4;01211310130;10-003-1387-0001,104000000
38,4114500000,0,TD11330031000;01020400530001,430000000
31,0,0,10-01-20-024-0046-0000;10511008001278000;WR0001B,1491000000
33,603200000,0,10120116100011;01013000110000000001;10120114300011;10120114700011,324000000
35,1088100000,0,10-047-1360-0002;220002301;01211210122,636000000
53,44499000000,1,10-047-1365-0001;21001259;10141114300011,1077000000
58,7065500000,0,220002501;1001303001003;TD11330030000;10141109800021,806000000
26,132600000,1,01030500510002;01211310121;TD11300027000,1020000000
34,833300000,1,200-0135-12;10-003-1225-0001;06492;05100,691000000
50,434200000,1,10-01-20-024-0059-0000;21001203;WR0001B,324000000
42,193700000,0,TD11300027000;10511008001278000;00320342,1014000000
46,232700000,0,TD11300036000;10-01-20-024-0046-0000,809000000
45,79300000,1,00320342;01211310121;10511008001004000;10-01-20-024-0046-0000,845000000
46,487500000,0,10511008001278000;01030500600002;10511008001166004,1252000000
31,2714400000,1,TD11330029000;10527001000925000;21000111,195000000
44,37700000,1,10-01-20-024-0046-0000;10511008001278000;01030500560002;TD11300036000,396000000
36,4990700000,1,21001236;01020400380001;10-01-30-031-0037-0000;01020400530001,1109000000
50,3783000000,1,52,221000000
33,4901000000,1,10-01-30-031-0037-0000;01020400530001;00266451,206000000
33,183300000,1,01030500560002;21001115;200000303,718000000
55,0,1,10511008000996000;200000303,751000000
40,84500000,1,21001115;01211310121,1455000000
30,397800000,0,10511008001278000;200000301,109000000
36,4862000000,1,10-01-30-031-0037-0000;TD11330029000;010200100092,510000000
34,0,0,1.05E+16,600000000
46,170300000,1,10511008001004000;TD11300027000;10511008000996000,284000000
55,30145700000,0,220002501;01012000200000000003;TD11330030000;53,1043000000
56,1300000,0,01030500600002;200000301;10511008001166004;10511008001278000,803000000
34,9072700000,0,01020400530001;220002301;10-01-30-355-0005,314000000
42,243100000,0,200000301;10511008001166004,319000000
48,1563900000,0,01020400380001;21000111;10527001001272000,228000000
51,8187400000,1,1001303001003;10140114700031;TD11330032000,686000000
45,315900000,1,21001115;01030500510002;10511008000996000,1059000000
35,235300000,1,TD11300035000;01030500600002;01211310121;WR0001B,321000000
63,859300000,0,10120114700011;01211310127,49000000
35,351000000,0,10511008001166004;01211310121,457000000
25,2494700000,0,10527001001278000;10521001001177000,50000000
26,639600000,1,1.01E+13,533000000
29,118300000,0,1.03E+12,1403000000
26,1007500000,0,01020400530001;10527001000925000,1086000000
26,3469700000,1,10140110400011;1001303001005;10527001001278000;10527001000925000,627000000
23,3386500000,0,1001303001004;10527001001278000,867000000
51,1660100000,0,220002701;220002101;01012000200000000003,1165000000
51,738400000,1,10-003-1384-0001;01013000110000000001;06492,727000000
43,3047200000,0,21001236;TD11330029000;10140110400011,1299000000
81,5617300000,1,03100;01020400490001;TD11330032000;220002701,74000000
42,1383200000,0,1001303001001;1001303001005;010200100092;10-01-30-031-0037-0000,124000000
41,313300000,1,TD11300027000,937000000
35,237900000,1,TD11300035000;00320342,1210000000
32,11978200000,1,10-01-30-031-0037-0000;1001303001005;03010,1081000000
51,666900000,1,WR0001F;01013000110000000001,425000000
33,19305000000,0,21001236;00266451;10-059-1264-0001;10527001001272000,48000000
38,362700000,1,10511008001166004;200000301;21001115,1248000000
48,5200000,0,TD11300031000;21001115;01030500510002,1349000000
50,387400000,1,TD11300035000;21001203;10-01-20-024-0046-0000;10511008001166004,344000000
39,678600000,0,10120114300011;10120116100011;WR0001L,136000000
30,0,0,10-01-20-024-0059-0000;TD11300036000;10511008001166004;200000301,103000000
39,10400000,0,10511008001166004;10511008001278000;21001203,152000000
35,561600000,0,05100;01211310127;WR0001F;10-003-1384-0001,1381000000
41,491400000,0,10511008001278000;10511008001004000,53000000
41,439400000,1,10-01-20-024-0046-0000;10-01-20-024-0059-0000;01030500510002;21001115,1181000000
35,3741400000,1,01211210122;01211210113;10527001000925000,1302000000
43,80600000,0,10-01-20-024-0046-0000;TD11300031000;10511008001166004;01030500510002,1484000000
27,1693900000,0,220002301;1001303001001;TD11330031000,743000000
32,331500000,1,TD11300027000;10-01-20-024-0046-0000,575000000
39,0,1,10-01-20-024-0046-0000;21001115;01030500560002,1160000000
37,1462500000,1,1.00E+12,75000000
40,1609400000,0,1001303001004;10-01-30-031-0037-0000;00266451,1120000000
33,481000000,0,10511008001278000;200000301;200000303,690000000
29,3142100000,1,TD11330031000,763000000
50,5200000,0,10511008001278000;21001115,1475000000
39,577200000,0,10-003-1387-0001,506000000
32,36400000,1,10511008001278000;21001115;200000301,829000000
49,2780700000,1,1001303001004;01020400610001;10527001000925000;01211210113,493000000
37,252200000,1,TD11300031000;01030500510002,1121000000
57,253500000,0,10511008001004000;01030500560002,177000000
44,0,1,01030500560002;TD11300031000;TD11300035000;10511008001166004,30000000
36,245700000,0,10511008001166004;10-01-20-024-0059-0000;TD11300031000;10511008000996000,879000000
55,286000000,0,10511008001278000;TD11300027000;21001115;10511008001004000,200000000
40,245700000,1,TD11300036000;200000301;TD11300035000,371000000
40,969800000,0,200-0135-12;WR0001F,213000000
44,16970200000,1,1001303001001;01020400530001;10-059-1264-0001;TD11330031000,1207000000
41,0,1,200000303;TD11300027000;01030500600002;10511008001278000,734000000
65,30447300000,1,03202;10-047-1381-0001,614000000
31,53300000,0,200000301,109000000
48,9630400000,0,00266451;01211210113;21001116;10-059-1264-0001,721000000
55,131300000,0,21001115;01211310121,493000000
34,499200000,0,TD11300036000;10511008001278000;01211310121;TD11300031000,250000000
36,3322800000,1,1.05E+16,532000000
33,1050400000,0,230-0119-85,209000000
46,0,0,200000303;TD11300031000,1022000000
52,1505400000,1,1.01E+18,533000000
33,434200000,1,10511008001278000;TD11300031000,729000000
29,384800000,1,200000301,1114000000
36,2148900000,0,1.00E+12,941000000
37,1667900000,1,10-01-30-031-0037-0000;1001303001001;01020400530001,1129000000
53,2983500000,1,10200100051,1427000000
28,54600000,1,TD11300031000;TD11300036000,228000000
19,71500000,1,10511008000996000;01030500600002;TD11300031000,360000000
41,474500000,0,10-01-20-024-0059-0000;10511008001004000;00320342,734000000
33,1003600000,1,10-01-30-355-0005;230-0119-85;10-047-1360-0002,161000000
28,434200000,0,21001115;01030500560002;TD11300035000,1384000000
40,1378000000,1,01020400530001;01020400610001,1285000000
78,49400000,1,10511008000996000;01030500510002,943000000
29,189800000,1,1211310121,795000000
36,570700000,0,10-003-1225-0001;01211310130,101000000
59,161200000,0,1.05E+16,72000000
34,247000000,0,TD11300027000;10511008001166004,768000000
82,274300000,1,10511008001278000;21001203;TD11300027000,256000000
36,1132300000,1,52;10140110400011,810000000
48,1966900000,1,01211210122;230-0119-85;10527001001272000,1348000000
36,1132300000,1,220002301;00266451,204000000
25,1687400000,0,10521001001177000;1001303001005,117000000
40,468000000,0,10-01-20-024-0046-0000;TD11300031000;10511008000996000,745000000
33,776100000,0,10120110400011;01211310127;10-003-1225-0001;200-0135-12,1192000000
30,594100000,0,05100;01211310130;10120114700011;10120116100011,1241000000
27,3194100000,0,10527001001278000;01020400380001,515000000
34,2689700000,0,21001116;01020400380001,1191000000
28,61100000,1,01030500510002;21001115,454000000
40,16900000,1,TD11300031000;01030500510002;21001203;TD11300036000,989000000
47,92300000,0,TD11300031000;10511008001004000,1371000000
59,35100000,0,10511008001004000;21001203,799000000
30,148200000,0,21001115;10-01-20-024-0046-0000,164000000
39,3438500000,1,10527001001272000;1001303001004;1001303001001,788000000
44,1332500000,0,10-059-1264-0001;21001236;10527001001278000,240000000
46,2657200000,1,01020400380001;21001236;230-0119-85,697000000
32,13000000,1,10-01-20-024-0046-0000;21001203;01030500560002,643000000
35,0,0,10-01-20-024-0059-0000;01030500510002,588000000
35,837200000,0,06492;10120114300011;10-003-1384-0001,714000000
38,5580900000,1,10-047-1360-0002,1310000000
27,309400000,0,10511008001004000;200000301;01211310121,1296000000
32,796900000,1,21001115;01030500560002;TD11300036000,679000000
37,2044900000,0,TD11330029000;01020400380001;01020400530001;01211210122,1218000000
59,2246400000,0,03100;10141109800021,756000000
32,19500000,1,10-01-20-024-0059-0000,804000000
31,208000000,0,21001203;10511008001004000;10511008001166004,448000000
55,405600000,0,10-01-20-024-0059-0000;TD11300027000,843000000
26,42900000,1,10511008001004000;TD11300027000;10-01-20-024-0059-0000;01211310121,1013000000
30,104000000,1,10511008000996000;00320342;TD11300031000,695000000
34,578500000,1,5100,1441000000
83,5934500000,0,10141109800021;01012000200000000003;10140114700031;01020400490001,893000000
46,4240600000,1,230-0119-85,646000000
48,726700000,1,WR0001F,1231000000
47,6292000000,0,01211210121;1001303001001;TD11330031000,60000000
31,392600000,1,10511008001166004;01030500510002,1295000000
32,94900000,1,10511008001004000;21001115,730000000
32,6227000000,0,21001236;00266451,878000000
39,1401400000,1,TD11330031000;1001303001001;21000111,680000000
54,369200000,1,10-01-20-024-0046-0000;10-01-20-024-0059-0000;21001115;TD11300031000,573000000
55,640900000,0,10-01-20-388-0002;200-0135-12,1316000000
28,130000000,0,200000303;01211310121;10511008001166004;10-01-20-024-0046-0000,729000000
48,1354600000,1,1.02E+12,909000000
44,4764500000,1,01020400610001;10140110400011,338000000
47,11700000,0,10511008001004000;200000303;10511008001166004,1019000000
43,748800000,1,10-003-1381-0001;WR0001F;10120114300011,1175000000
53,1228500000,0,220002101;TD11330028000;01020400490001,383000000
42,140400000,0,21001115;TD11300031000;01030500510002,539000000
39,120900000,1,WR0001B;TD11300027000;10511008001166004;01030500560002,1212000000
37,126100000,0,01211310121;10-01-20-024-0059-0000;01030500510002;WR0001B,1189000000
58,4898400000,1,21001259;01020400510001;TD11330032000;1001303001003,1182000000
31,10400000,1,00320342;TD11300031000;200000301;01030500510002,719000000
40,85800000,0,10511008001004000;10511008000996000,17000000
38,0,1,00320342;TD11300035000;TD11300031000;01030500600002,1211000000
46,828100000,0,1211310121,756000000
31,0,1,01211310121;10-01-20-024-0059-0000;TD11300036000,284000000
32,33800000,0,320342,1478000000
46,6143800000,1,230-0119-85;01020400530001,430000000
25,2316600000,0,1001303001005;10527001001272000;01020400530001,147000000
28,4459000000,1,01211210121;10527001001278000;01211210122;220002301,586000000
40,431600000,1,320342,1326000000
31,720200000,0,10120114700011;10120116100011;01211310130,297000000
39,0,1,TD11300027000;200000303;01030500510002;01030500600002,1496000000
36,704600000,0,1001202000002;10-01-20-388-0002;10120110400011,171000000
37,510900000,1,6492,1208000000
48,174200000,1,00320342;WR0001B;01211310121,1047000000
34,231400000,1,01030500560002;TD11300036000;10511008001278000,1288000000
24,0,0,21001115;TD11300035000;200000303;01030500560002,210000000
33,29900000,1,10511008001166004;21001115,11000000
54,0,0,10-01-20-024-0059-0000,871000000
56,262600000,1,10-01-20-024-0059-0000,959000000
41,841100000,1,10-003-1387-0001;10-003-1225-0001;1001202000002,16000000
46,185900000,1,TD11300035000;01211310121;10511008001004000;WR0001B,1000000
27,2506400000,1,03010;01020400610001,1240000000
32,2119000000,0,1211210122,392000000
40,132600000,0,10511008001278000;00320342,729000000
38,0,0,TD11300036000;WR0001B,768000000
36,2327000000,1,01211210113;220002301,129000000
33,0,0,1.03E+12,1138000000
31,2177500000,1,10141114700031;TD11330029000;01020400530001;01020400490002,853000000
34,968500000,0,200000303;10511008001166004;TD11300035000;01030500560002,73000000
34,72800000,1,01030500600002;01030500510002,1230000000
45,0,1,01030500510002;10511008001166004;21001115,653000000
52,3114800000,1,10-01-30-355-0002,905000000
37,289900000,0,01030500600002;01030500560002;10511008000996000;200000303,604000000
30,7742800000,1,03010;230-0119-85,1308000000
35,158600000,0,21001115;TD11300027000;10511008001004000;TD11300035000,1316000000
31,6354400000,0,1.00E+12,933000000
47,237900000,0,01030500560002;10511008001166004;10511008000996000;TD11300027000,832000000
32,0,1,21001203;10-01-20-024-0059-0000;01211310121,697000000
32,340600000,0,21001115;TD11300031000,1263000000
39,219700000,0,TD11300027000;10511008000996000;01030500600002,1176000000
31,4373200000,0,TD11330029000;01020400380001,243000000
31,19500000,1,01030500600002;TD11300036000;WR0001B,1414000000
44,163800000,1,01030500600002;01030500560002,1187000000
40,2538900000,1,230-0119-85,1311000000
77,1800500000,1,10-047-1381-0001;10141114300011,422000000
34,339300000,0,1.05E+16,1176000000
48,231400000,0,WR0001B;TD11300035000;01030500560002;TD11300031000,1284000000
31,2364700000,0,1001303001001;TD11330031000;01020400610001;10141114700031,863000000
31,0,0,WR0001B;200000301;10-01-20-024-0046-0000,1263000000
32,8238100000,1,1.00E+12,1112000000
42,278200000,1,01030500560002;200000301;TD11300031000,1132000000
35,0,0,01211310121;01030500560002;TD11300035000;01030500510002,915000000
57,1498900000,1,10141114300011;220002501;10-01-30-355-0002,1440000000
56,539500000,0,01013000110000000001;10-003-1381-0001;010300100335,155000000
34,131300000,1,TD11300035000;10511008001278000;01030500600002,1240000000
52,1937000000,0,3100,1378000000
31,1012700000,1,10-01-30-355-0005;01020400530001,444000000
42,2646800000,0,10-01-30-031-0037-0000;00266451;52;220002301,867000000
46,432900000,0,01030500510002;10-01-20-024-0059-0000;TD11300036000;10511008001278000,1443000000
32,1251900000,1,10-059-1264-0001;1001303001005,352000000
