age,money,salary,gender,product
24,1339000000,133900000,1,10527001001272000;01020400490002;03010
28,3253900000,325390000,0,21001116;01211210122;01211210121;10140110400011
58,2011100000,201110000,1,21001259;10-047-1381-0001;01020400490001
59,1300000,20000000,1,1.05E+16
46,1517100000,151710000,0,220002301;01211210113;01020400380001
49,679900000,67990000,1,01013000110000000001;01211310130;10-003-1384-0001
45,-269100000,20000000,1,10-01-20-024-0046-0000;01030500560002;TD11300036000;10511008001004000
32,4267900000,426790000,0,10141114700031;01211210122;1001303001005
46,1491100000,149110000,1,220002301
29,1521000000,152100000,0,10527001001272000;010200100092;1001303001005;21001116
30,6034600000,500000000,0,10527001001278000;TD11330029000
31,3465800000,346580000,1,1211210121
31,1029600000,102960000,1,01211210113;10521001001177000;10-01-30-031-0037-0000;1001303001001
33,165100000,20000000,0,00320342;TD11300031000
49,0,20000000,0,00320342;01211310121;10-01-20-024-0046-0000;21001203
30,0,20000000,1,21001203;01211310121;10511008001166004
29,157300000,20000000,0,200000301;10-01-20-024-0059-0000;10511008001166004;21001203
44,803400000,80340000,0,WR0001L
34,3243500000,324350000,1,1.02E+12
62,739700000,73970000,1,10-003-1384-0001
58,614900000,61490000,1,06492;01211310127;10-003-1384-0001
60,616200000,61620000,0,6492
62,0,20000000,1,01030500510002;200000301;00320342
53,2334800000,233480000,1,03100;10-047-1387-0001
32,676000000,67600000,0,1.00E+12
39,153400000,20000000,0,21001203;200000301
58,4344600000,434460000,0,1.00E+12
38,4210700000,421070000,1,52
56,29900000,20000000,0,21001115;10-01-20-024-0046-0000
52,52000000,20000000,0,TD11300027000;TD11300036000;TD11300035000;200000303
45,293800000,29380000,0,200000303;10511008001004000;10511008000996000;01030500600002
28,1220700000,122070000,1,220002301;10-01-30-355-0005
29,-26000000,20000000,1,TD11300036000;01211310121
29,1222000000,122200000,1,52
60,6500000,20000000,1,00320342;10511008001278000
31,0,20000000,0,01030500510002;TD11300031000
31,581100000,58110000,0,4;10120114300011;06492
57,163800000,20000000,0,10-01-20-024-0046-0000;TD11300035000
25,6133400000,500000000,0,220002301
27,1095900000,109590000,0,10-047-1360-0002
24,852800000,85280000,1,WR0001F;010300100335;WR0001L
39,118300000,20000000,0,WR0001B;00320342;21001203
27,0,20000000,1,10511008001166004;TD11300036000;01030500560002;TD11300027000
24,3879200000,387920000,1,10141114700031;01211210113;10527001001278000;01211210121
56,1131000000,113100000,0,010200100051;10140114700031;1001303001003
33,9890400000,500000000,0,01020400380001;21000111;03010;TD11330031000
38,6649500000,500000000,0,21001236
34,321100000,32110000,0,10511008000996000;WR0001B;01030500560002;10-01-20-024-0059-0000
45,200200000,20020000,1,TD11300027000;10511008001166004;TD11300035000
35,2250300000,225030000,1,10-01-30-031-0037-0000;03010
52,4724200000,472420000,1,10141116600001;10140114300011
38,24700000,20000000,1,21001203;TD11300035000
23,1467700000,146770000,1,10200100092
38,0,20000000,1,TD11300031000;TD11300036000;01211310121;10511008000996000
36,15943200000,500000000,0,21000111
33,621400000,62140000,0,1001202000002;10-003-1387-0001;10-01-20-388-0002;WR0001L
43,2705300000,270530000,1,TD11330029000;230-0119-85;010200100092;01211210122
41,1254500000,125450000,0,03010;10141114700031;01020400530001;52
46,431600000,43160000,1,200000301;01030500560002;10511008001004000
60,1511900000,151190000,1,01211210110;10141114300011;10140114700031;10-047-1381-0001
40,2548000000,254800000,1,10527001000925000;52;00266451
33,382200000,38220000,0,00320342;21001115;TD11300031000;01030500560002
35,244400000,24440000,0,10-01-20-024-0046-0000;10511008001278000;21001203;00320342
36,330200000,33020000,1,10511008001278000;21001203
28,1790100000,179010000,0,01020400530001;1001303001004
60,679900000,67990000,0,10120116100011;WR0001L
47,780000000,78000000,0,10-003-1381-0001;01211310130;200-0135-12
35,503100000,50310000,0,200-0135-12;10120114700011;01211310127
53,1103700000,110370000,0,10140114700031;010200100104
39,1712100000,171210000,1,TD11330029000;230-0119-85;01211210121;01020400490002
46,354900000,35490000,1,10511008000996000;10-01-20-024-0059-0000;01030500560002;200000301
34,0,20000000,0,TD11300036000;TD11300027000;01030500510002;01030500600002
58,3299400000,329940000,1,01020400510001;01211210110;10-01-30-031-0018-0000;010200100104
34,172900000,20000000,1,01211310121;10511008001278000
33,189800000,20000000,1,TD11300036000;TD11300035000;10511008001166004;01030500560002
42,14449500000,500000000,0,03010;10521001001177000
32,631800000,63180000,0,010300100335;01013000110000000001;06492
47,206700000,20670000,1,01030500560002;21001203;10-01-20-024-0046-0000
35,1561300000,156130000,0,1.00E+12
77,3367000000,336700000,1,10-01-30-031-0018-0000;10141116600001;10-047-1365-0001;03202
62,1040000000,104000000,1,10141114300011;10-047-1387-0001;10-047-1381-0001;01012000210000000000
62,0,20000000,0,01030500560002;TD11300031000;10511008001004000
38,500500000,50050000,0,010300100335;10120116100011
37,309400000,30940000,1,200000303;01211310121;TD11300035000;10511008000996000
38,309400000,30940000,0,TD11300036000;21001115;01030500600002
31,2355600000,235560000,1,03010;1001303001005
38,536900000,53690000,1,4;010300100335;01013000110000000001
31,197600000,20000000,1,TD11300027000;200000301
34,1340300000,134030000,0,1001303001005;21000111
33,4085900000,408590000,1,1.00E+12
38,796900000,79690000,0,WR0001L;01211310127;1001202000002
28,218400000,21840000,1,10-01-20-024-0046-0000;10511008000996000
67,2787200000,278720000,1,03202;10141116600001;1001303001003
31,1730300000,173030000,0,TD11330029000;10521001001177000;1001303001001
49,3394300000,339430000,0,01211210113;10-059-1264-0001;1001303001005;00266451
53,1202500000,120250000,0,010200100104;10-047-1387-0001;TD11330032000;10-047-1381-0001
31,1280500000,128050000,1,1.00E+12
60,477100000,47710000,0,10511008000996000;200000301;10511008001278000;10511008001166004
30,392600000,39260000,1,01030500510002;TD11300031000
38,61100000,20000000,0,WR0001B
49,2529800000,252980000,0,1211210121
40,2945800000,294580000,1,01020400380001;TD11330029000;1001303001001;1001303001005
34,1289600000,128960000,0,10140110400011;01211210122
35,4607200000,460720000,0,01020400610001;21000111;1001303001004
33,98800000,20000000,1,200000301
34,7816900000,500000000,0,1211210122
28,24700000,20000000,0,10-01-20-024-0046-0000;10511008001278000
27,301600000,30160000,1,10-01-20-024-0046-0000;01030500600002;21001203
22,1290900000,129090000,1,1.00E+12
27,695500000,69550000,1,10-003-1384-0001;10-003-1225-0001;10120114700011;4
34,165100000,20000000,0,21001115;10511008000996000;TD11300027000
62,1986400000,198640000,1,1.01E+13
36,421200000,42120000,1,10511008001278000;21001115
47,2130700000,213070000,1,1001303001005;10521001001177000;03010;21000111
32,0,20000000,1,01030500510002;200000301
33,-481000000,20000000,1,TD11300036000;TD11300031000
27,15420600000,500000000,0,52
35,419900000,41990000,1,01030500560002;01211310121;WR0001B;21001203
47,5122000000,500000000,0,01211210121;TD11330029000;10-047-1360-0002
57,11566100000,500000000,0,1.01E+18
26,2602600000,260260000,1,21001236;01211210122
46,868400000,86840000,1,10-003-1387-0001;10120114300011;WR0001F
58,3829800000,382980000,0,10141109800021;1001303001003;10141114300011
43,5480800000,500000000,1,01020400530001;1001303001004;10141114700031
49,0,20000000,0,01030500600002;10511008001166004
34,29998800000,500000000,0,10-01-30-355-0005;10140110400011;03010;10527001001278000
28,9696700000,500000000,1,03010;21000111;1001303001005;10527001001278000
33,6500000,20000000,1,10-01-20-024-0046-0000;10511008001166004;01030500600002;WR0001B
25,5391100000,500000000,1,01020400490002;010200100092;230-0119-85;1001303001001
26,0,20000000,0,10511008000996000;TD11300036000;TD11300027000;21001203
32,170300000,20000000,0,21001115;01030500560002
29,300300000,30030000,1,TD11300031000;00320342;10511008001004000;200000301
30,936000000,93600000,1,1001202000002;01211310130;05100
23,777400000,77740000,0,10-003-1225-0001;1001202000002;10-003-1387-0001;10120116100011
41,2364700000,236470000,1,TD11330031000;21001116;01020400530001
66,763100000,76310000,1,6492
62,1943500000,194350000,1,1.01E+18
28,574600000,57460000,1,10120110400011;01211310127;WR0001L;06492
33,352300000,35230000,1,1.05E+16
77,38142000000,500000000,1,10-047-1387-0001;TD11330028000;10141109800021;21001199
54,1318200000,131820000,0,10140114700031;10141114300011;220002701;010200100104
50,3075800000,307580000,1,10527001001278000;10521001001177000
31,35054500000,500000000,1,01020400380001;10527001001272000;10-01-30-355-0005
45,1834300000,183430000,0,01020400380001;TD11330029000;52;10527001001278000
30,802100000,80210000,1,1.01E+13
40,6156800000,500000000,1,10521001001177000;10-01-30-031-0037-0000;01211210113;1001303001001
67,3302000000,330200000,1,1001303001003;220002101
39,523900000,52390000,1,WR0001F;01013000110000000001;200-0135-12
20,549900000,54990000,1,200-0135-12;01211310130;4
31,170300000,20000000,0,320342
31,5253300000,500000000,1,52;01020400530001
33,354900000,35490000,1,1.05E+16
45,131300000,20000000,1,1.05E+16
45,0,20000000,1,01211310121;TD11300035000;WR0001B
31,3307200000,330720000,1,10527001000925000;10527001001278000
33,2208700000,220870000,1,10-01-30-031-0037-0000;01211210113;21001116;10-059-1264-0001
41,3495700000,349570000,1,1211210121
31,4108000000,410800000,1,01211210122;01020400380001;10141114700031;21001236
50,504400000,50440000,0,10120110400011;01211310127;10-01-20-388-0002
56,510900000,51090000,0,06492;200-0135-12;10-003-1225-0001
28,89700000,20000000,1,01030500600002;10511008000996000
35,3455400000,345540000,1,1.05E+16
30,-475800000,20000000,0,200000303;WR0001B;10-01-20-024-0059-0000
64,605800000,60580000,1,10120114300011;01013000110000000001
32,83200000,20000000,1,01211310121;200000301
29,754000000,75400000,0,1.01E+13
29,4312100000,431210000,0,01020400380001;10-059-1264-0001;1001303001004;TD11330031000
51,1241500000,124150000,1,01012000210000000000;TD11330028000;03202
40,9673300000,500000000,0,00266451;10527001001278000
45,490100000,49010000,0,10511008001004000;TD11300035000
36,1292200000,129220000,1,21001236;10141114700031;10521001001177000;01211210121
31,2295800000,229580000,0,01020400490002;10521001001177000;00266451
43,-306800000,20000000,0,10-01-20-024-0059-0000;TD11300031000
42,1006200000,100620000,1,10521001001177000;21001116
46,856700000,85670000,1,01211310127;010300100335;WR0001F
34,193700000,20000000,1,1.03E+12
52,1826500000,182650000,1,10-01-30-031-0018-0000
47,377000000,37700000,1,10511008001278000;TD11300031000
40,773500000,77350000,1,WR0001F;4;010300100335;10-003-1225-0001
26,5996900000,500000000,0,01211210122;10527001001278000
45,0,20000000,1,10-01-20-024-0046-0000;200000303;10511008001004000;01030500560002
55,2865200000,286520000,0,220002101;21001259;01020400490001
42,748800000,74880000,0,010300100335;01013000110000000001
40,4992000000,499200000,1,TD11330029000
43,1765400000,176540000,0,01211210121;1001303001004
26,6719700000,500000000,1,10140110400011;1001303001001;01020400530001;10-01-30-031-0037-0000
31,0,20000000,0,00320342;TD11300027000
31,692900000,69290000,1,01211310130;200-0135-12
29,2324400000,232440000,0,10527001001272000;10527001001278000;10141114700031;10-01-30-031-0037-0000
44,1391000000,139100000,1,1001303001005;52;TD11330031000
35,104000000,20000000,0,01030500600002;200000303
36,4230200000,423020000,1,10527001001278000;1001303001004;1001303001001
30,1701700000,170170000,0,10-01-30-031-0037-0000
48,0,20000000,0,10511008001004000;01211310121;21001203
33,1994200000,199420000,0,03010;01211210113
36,695500000,69550000,1,10-003-1225-0001
46,478400000,47840000,0,01030500560002;10511008001278000;00320342
35,539500000,53950000,0,01013000110000000001;10-01-20-388-0002
46,4464200000,446420000,0,1.05E+16
32,45500000,20000000,1,1.03E+12
46,3832400000,383240000,0,10527001000925000;230-0119-85;00266451;10-059-1264-0001
54,3214900000,321490000,1,01020400490001;10-047-1387-0001;TD11330032000
36,1472900000,147290000,1,10141114700031;01211210121;10-01-30-355-0005
29,397800000,39780000,1,10-01-20-024-0046-0000;200000301;10511008001166004
58,-496600000,20000000,1,01030500510002;TD11300035000;10511008001278000;10-01-20-024-0046-0000
35,1591200000,159120000,0,10527001001278000;10-047-1360-0002;220002301
30,6966700000,500000000,1,10527001001278000;21000111
31,2815800000,281580000,1,10-01-30-355-0005
35,1202500000,120250000,1,01020400490002;TD11330029000;03010
36,643500000,64350000,1,1211310127
34,3086200000,308620000,1,10-01-30-355-0005;00266451;230-0119-85;1001303001005
28,2502500000,250250000,0,01020400530001;10140110400011;TD11330031000
23,362700000,36270000,1,01030500510002;10511008001166004;21001115
46,1094600000,109460000,0,10-059-1264-0001;21001236;10527001000925000
33,8772400000,500000000,0,230-0119-85;01020400610001;10-01-30-031-0037-0000
25,-314600000,20000000,1,10511008001278000;21001115
43,5092100000,500000000,0,10-01-30-355-0005;01211210121;21000111
38,2224300000,222430000,0,266451
62,387400000,38740000,1,00320342;01030500510002
33,435500000,43550000,1,200000303;10-01-20-024-0059-0000;00320342;TD11300035000
53,2912000000,291200000,1,01020400510001;01020400490001;10-01-30-031-0018-0000;220002101
38,1921400000,192140000,1,03010;52
32,507000000,50700000,0,10-003-1381-0001;10120116100011;10120110400011;01211310130
24,1604200000,160420000,1,21001236;10521001001177000;01020400530001;00266451
26,4815200000,481520000,0,01020400490002;01211210113;03010
55,1157000000,115700000,0,01020400510001;220002101
47,4761900000,476190000,1,10-059-1264-0001;1001303001005
58,154700000,20000000,0,01030500510002;TD11300036000;TD11300031000;10-01-20-024-0046-0000
30,217100000,21710000,0,TD11300031000
39,1328600000,132860000,1,TD11330031000
30,396500000,39650000,1,TD11300031000
34,223600000,22360000,0,10511008000996000;TD11300036000;TD11300035000;01030500560002
34,3961100000,396110000,1,10141114700031;1001303001004;01020400380001;10140110400011
56,800800000,80080000,0,10120116100011;1001202000002
27,588900000,58890000,1,10120114700011;200-0135-12;05100;10120114300011
46,683800000,68380000,0,10120114300011;200-0135-12;06492
32,219700000,21970000,0,TD11300031000
27,1751100000,175110000,1,01211210121;21001236;TD11330031000
36,491400000,49140000,1,10511008001278000;01211310121;TD11300035000
46,3755700000,375570000,0,1001303001001;1001303001005;1001303001004
46,74100000,20000000,0,21001203;TD11300035000
49,0,20000000,0,1.03E+12
39,1680900000,168090000,0,01020400380001;10-01-30-355-0005;21000111;03010
33,2710500000,271050000,0,00266451;03010
48,409500000,40950000,1,WR0001B;01030500600002
38,2115100000,211510000,0,03010;01211210113
60,2408900000,240890000,0,10-047-1387-0001;01012000200000000003;220002701;01211210110
33,1857700000,185770000,1,TD11330031000;21001236
64,5136300000,500000000,0,1.01E+18
22,1014000000,101400000,1,10140110400011;TD11330031000;01020400530001;10-01-30-031-0037-0000
34,876200000,87620000,0,01013000110000000001;01211310130;10120116100011
36,283400000,28340000,0,WR0001B;200000303;00320342;01030500600002
72,991900000,99190000,0,01211310127;10120110400011
37,5396300000,500000000,1,TD11330029000;21000111;03010
78,3623100000,362310000,0,TD11330028000
31,33800000,20000000,0,10-01-20-024-0059-0000;21001203;200000301;TD11300027000
20,198900000,20000000,1,21001203;200000303
60,470600000,47060000,1,21001115;200000301;TD11300036000
36,1539200000,153920000,0,10-059-1264-0001;1001303001004;1001303001005
51,8892000000,500000000,0,10521001000846001;220002501;10-01-30-355-0002
26,4088500000,408850000,0,TD11330031000;10-059-1264-0001;10-047-1360-0002
48,858000000,85800000,1,10120116100011;01211310130
49,1704300000,170430000,1,1.01E+13
20,279500000,27950000,0,21001203;00320342;10-01-20-024-0046-0000
77,4321200000,432120000,0,TD11330030000;10-047-1365-0001
42,0,20000000,0,10511008001004000;TD11300035000
31,971100000,97110000,0,10120114300011;01013000110000000001
56,582400000,58240000,0,10120110400011;10-01-20-388-0002;1001202000002
32,1619800000,161980000,0,10-047-1360-0002;01211210113
33,352300000,35230000,0,10-01-20-024-0046-0000
33,1652300000,165230000,0,1001303001005;10527001000925000;010200100092;03010
54,1250600000,125060000,1,10-047-1365-0001;10140114700031;01020400490001;010200100051
28,3970200000,397020000,0,10527001001278000;10-059-1264-0001;10527001000925000
41,0,20000000,0,TD11300031000;01030500600002
51,449800000,44980000,1,10-01-20-024-0046-0000
