age,money,gender,salary,product
38,734500000,0,317000000,"['21000111', '10511008001166004']"
32,296400000,0,1246000000,"['10120114300011', '21000111', '52', 'TD11330031000']"
34,0,0,1339000000,"['10521001000846001', '10-003-1381-0001']"
49,296400000,1,1058000000,"['10-047-1365-0001', '10-01-30-031-0037-0000', '01013000110000000001', '10-047-1387-0001']"
31,590200000,0,691000000,"['21001199', '10141109800021', '10-047-1387-0001', '010200100104', '10511008000996000']"
32,668200000,1,228000000,['53']
38,3750500000,1,987000000,"['200000301', '220002101', '03202', '01030500510002']"
27,737100000,0,850000000,[]
78,2905500000,0,863000000,"['200-0135-12', '10527001000925000', '220002501']"
60,6847100000,1,1043000000,"['10-047-1360-0002', '21001203', '010200100092']"
36,37700000,1,936000000,"['10-01-30-355-0002', '10-01-20-388-0002', '10120114300011', 'TD11300036000', '01211310130']"
75,378300000,0,59000000,['21001203']
30,6355700000,0,54000000,"['01211310130', '03100']"
30,652600000,0,1204000000,"['220002701', '10120114700011', '10-047-1360-0002', '01013000110000000001', '10-01-30-031-0037-0000']"
50,4690400000,0,1278000000,['21001236']
37,4622800000,0,609000000,[]
60,53300000,0,1462000000,"['10140110400011', '21001236', '01012000210000000000', '1001303001003', '10-047-1387-0001']"
26,5127200000,0,1239000000,['21001236']
49,262600000,0,1387000000,"['10527001000925000', '220002101']"
40,1527500000,0,709000000,['01211210122']
46,1266200000,1,530000000,"['220002301', '10-01-20-388-0002', '10-003-1384-0001', '10-047-1381-0001', '200000301']"
38,4083300000,1,146000000,"['TD11330032000', '01030500560002', '200000301', '01211210121']"
74,5302700000,0,493000000,"['01020400490001', '220002101', '21001236']"
35,0,0,1357000000,"['10511008001166004', '10527001001278000']"
50,4364100000,0,867000000,"['010200100104', '010200100051', '10141116600001', '220002101', '01020400530001']"
54,3363100000,1,690000000,"['01211210113', '10-01-20-388-0002', '10511008001004000', '10527001000925000']"
35,564200000,0,110000000,['TD11300036000']
36,1678300000,1,478000000,"['10141114300011', '10120116100011', '10521001001177000']"
30,409500000,1,757000000,"['10-003-1381-0001', '01211310121', '10-003-1387-0001']"
36,512200000,0,748000000,"['1001303001001', '03010', '01012000200000000003']"
41,7229300000,0,979000000,"['10527001001278000', '01012000200000000003']"
30,4586400000,0,1046000000,"['10141116600001', '10-059-1264-0001', '1001303001003']"
39,568100000,1,522000000,[]
34,4054700000,1,238000000,"['01020400530001', '01020400490001', '06492', '21001259', '10-059-1264-0001']"
32,343200000,0,175000000,"['10-01-30-031-0018-0000', 'WR0001B']"
35,4270500000,1,757000000,['01020400380001']
50,1814800000,0,817000000,"['10141116600001', '1001303001005', '10120110400011', '01030500510002', 'TD11330029000']"
28,663000000,1,1131000000,[]
44,131300000,0,971000000,"['TD11330030000', '10-047-1387-0001', '21001199', '10140114300011']"
32,824200000,0,634000000,"['220002101', '200000303', '21001115']"
30,5473000000,1,918000000,"['TD11330030000', '01211210121']"
59,0,0,1303000000,"['10120114300011', '01211210110']"
35,109200000,0,84000000,['10141114700031']
30,361400000,0,63000000,"['4', '010300100335', '05100']"
42,1103700000,0,1481000000,"['10-01-30-355-0002', '53', '01020400490001']"
63,2095600000,1,685000000,"['220002301', '10120110400011']"
35,265200000,1,588000000,"['10-047-1387-0001', '10120114700011']"
43,2410200000,1,197000000,"['00266451', '230-0119-85', '05100', '01020400610001', '06492']"
27,6059300000,0,1015000000,"['10120114300011', '01020400510001', '21001199', '10521001000846001', '21001236']"
29,2052700000,0,1330000000,"['10-01-30-355-0002', '01211210121', '10-003-1387-0001', '01012000200000000003']"
54,2029300000,0,445000000,"['TD11300035000', '01020400490002', '10-003-1384-0001', '220002501']"
80,1908400000,0,903000000,"['10141109800021', '10-01-30-355-0005']"
57,3753100000,0,119000000,[]
33,291200000,1,1099000000,['200000303']
65,2288000000,0,1193000000,[]
59,4855500000,0,377000000,"['01211310130', '10-059-1264-0001']"
30,24700000,1,1227000000,"['21001236', 'TD11330031000', '1001303001005', '1001303001003']"
28,79300000,0,867000000,[]
29,123500000,0,537000000,"['10-01-30-031-0037-0000', '01030500600002', '220002101', '10120110400011']"
31,6500000,1,581000000,"['03202', '220002501']"
31,468000000,0,1456000000,"['01211210110', '01211310130', '10-047-1360-0002']"
49,2249000000,1,710000000,[]
43,0,0,1473000000,[]
40,10358400000,0,1092000000,"['10511008001166004', '01020400610001', '10-01-30-031-0037-0000']"
39,9106500000,0,456000000,"['230-0119-85', '10141109800021', '010200100051', 'TD11300027000', '01030500600002']"
71,3926000000,1,0,"['1001303001005', '220002101', '010200100092', '10521001000846001', '10-047-1381-0001']"
38,786500000,0,714000000,"['220002501', '10141114700031']"
30,488800000,0,916000000,"['21001199', '200000303', '01020400610001']"
45,1158300000,1,650000000,['TD11330030000']
67,915200000,0,1129000000,['01013000110000000001']
58,5652400000,1,1325000000,"['10-01-20-024-0046-0000', 'TD11300031000', '00320342', '10511008000996000']"
45,3058900000,1,583000000,[]
34,10400000000,0,1249000000,[]
27,3615300000,0,700000000,"['01020400380001', '10141114700031', '01012000200000000003', '10140114700031']"
51,703300000,0,209000000,"['200000301', 'TD11330031000', '010300100335']"
38,4648800000,0,431000000,['10140114700031']
28,3542500000,1,1346000000,"['10-059-1264-0001', '03010', '10511008001278000', '10521001000846001', '10527001000925000']"
25,3060200000,1,250000000,"['01211210122', '200-0135-12', '01211310121']"
37,1007500000,0,664000000,"['01211210122', '00266451', '200000303', '01013000110000000001', '05100']"
38,808600000,1,318000000,"['200-0135-12', '10141116600001']"
37,5200000,0,634000000,['06492']
34,6500000,1,1315000000,[]
37,5125900000,1,1402000000,"['01020400490001', '10-003-1225-0001', '21001115', '10141109800021']"
76,1042600000,0,1325000000,"['10-047-1365-0001', '10527001001278000', '01013000110000000001']"
48,3056300000,1,696000000,"['10527001000925000', '10511008001278000']"
49,2349100000,0,1287000000,"['10-047-1381-0001', '21000111', '21001236', '01012000200000000003', '01020400510001']"
62,2600000,0,224000000,['03010']
33,2986100000,1,352000000,['21001203']
19,1012700000,0,970000000,"['200000301', '4', '21001236', '10-047-1381-0001']"
25,140400000,1,1273000000,"['WR0001L', '10-047-1360-0002', '4']"
31,596700000,0,154000000,['220002501']
38,143000000,1,253000000,"['220002301', '10527001001272000', '21001236', '10141114700031', '03100']"
31,17824300000,0,24000000,"['10-01-20-024-0046-0000', '10-003-1387-0001', '10-003-1225-0001', '06492', '10141109800021']"
24,4439500000,0,1298000000,['21000111']
24,3088800000,1,443000000,['10-01-30-355-0005']
26,235300000,1,47000000,['01012000210000000000']
73,582400000,1,1191000000,['01211210122']
29,928200000,1,1485000000,[]
49,4690400000,1,1459000000,"['10120110400011', '21000111', '10511008001166004', 'TD11330032000', '1001303001004']"
42,6903000000,1,1276000000,['00320342']
68,2787200000,0,495000000,"['10-01-20-388-0002', '10-047-1365-0001', '00320342', '03100', '10-01-20-024-0059-0000']"
60,2965300000,1,363000000,"['220002701', '01211210113', '06492', '10-01-20-024-0046-0000']"
53,3482700000,0,83000000,"['1001303001005', 'TD11330030000', '010200100104']"
62,1943500000,1,1285000000,['03010']
33,1695200000,1,403000000,"['01020400530001', '10140110400011', '10140114300011', '10527001001272000']"
36,101400000,0,71000000,['01211210110']
46,568100000,0,1090000000,"['220002701', 'TD11300036000']"
37,9662900000,0,1354000000,"['10-047-1360-0002', '10141114300011', '21001116', '01020400490001']"
53,7945600000,1,1334000000,"['WR0001F', '1001202000002', '00320342']"
34,201500000,0,737000000,[]
24,12847900000,0,337000000,"['10120114700011', 'TD11300027000']"
36,643500000,0,193000000,[]
34,382200000,0,293000000,['10141114300011']
48,11687000000,1,550000000,"['10120116100011', '230-0119-85']"
43,4124900000,1,270000000,"['200000303', '10511008001166004', '200-0135-12', '01211310130']"
32,68900000,0,899000000,"['01030500600002', '230-0119-85']"
46,832000000,0,740000000,"['10140114300011', 'TD11300031000', '03202']"
32,282100000,0,152000000,[]
45,1045200000,0,1073000000,"['01012000210000000000', '03010']"
29,1786200000,1,436000000,"['01211210110', '10120110400011', '010200100104']"
25,3900000,1,845000000,"['TD11300027000', '01211210122', '21001116']"
20,652600000,1,473000000,"['01211310130', '10-047-1387-0001', '10140114300011', '06492', '10141116600001']"
45,79300000,1,1000000,['WR0001F']
42,198900000,0,375000000,"['01030500510002', '200000303', 'WR0001L', 'TD11300031000']"
29,10400000,1,608000000,"['1001303001005', '21001199']"
23,1014000000,1,108000000,"['10-01-30-031-0037-0000', '03010', '10511008000996000']"
37,819000000,0,1431000000,"['01211310121', '220002101', 'TD11330031000', '10141114300011', '10511008000996000']"
35,2809300000,1,747000000,"['10140110400011', '10-01-30-355-0002', '10-047-1365-0001', '01012000210000000000']"
61,42490500000,1,1111000000,[]
31,4399200000,0,562000000,['TD11330029000']
41,6903000000,0,1407000000,[]
34,497900000,1,991000000,"['TD11330031000', 'WR0001L', '21001203', '200000301']"
32,1003600000,1,781000000,[]
32,3868800000,1,588000000,"['10120114300011', '01030500600002', '10-003-1225-0001']"
34,3547700000,0,501000000,"['21001115', '10511008001004000', '01020400490002']"
35,676000000,1,125000000,"['01030500600002', '01211210113', '10-047-1381-0001', '10120110400011']"
44,266500000,1,709000000,"['01013000110000000001', '01030500510002', '10120114700011']"
32,3091400000,0,1279000000,"['200000301', '21001116', 'TD11330031000']"
34,62400000,0,970000000,['10511008001166004']
50,599300000,0,1300000000,"['010200100104', 'WR0001L', '10141114300011', '01211310130']"
32,150800000,0,339000000,[]
23,353600000,0,1063000000,['10141114700031']
32,1038700000,0,217000000,"['TD11330030000', '10-01-30-355-0005']"
60,0,1,1274000000,"['21001236', '220002701', '10511008001004000', '1001303001001', '200000303']"
44,1994200000,0,144000000,[]
30,5794100000,1,551000000,[]
37,245700000,1,656000000,"['10527001001278000', 'TD11300036000', '10511008001166004']"
35,2444000000,0,347000000,"['01211210113', '010200100092', '10521001001177000', '01030500510002', '10-059-1264-0001']"
36,0,0,1081000000,"['1001303001004', '10511008001166004', '10-01-20-024-0046-0000', '200000301', '10527001001272000']"
39,15385500000,0,1238000000,"['01012000200000000003', '01030500600002']"
25,1090700000,0,289000000,"['10120116100011', '220002701', '1001303001005']"
33,1237600000,0,921000000,"['01030500600002', '10140110400011', '01020400610001', '10527001001278000']"
28,256100000,0,1477000000,['TD11300031000']
31,2154100000,0,694000000,"['10511008001278000', 'TD11330030000', '10-047-1360-0002', '10-059-1264-0001', '10-01-20-024-0059-0000']"
56,2531100000,1,726000000,"['1001303001001', '00266451']"
41,39000000,1,152000000,['01020400530001']
68,2635100000,0,1283000000,['21001115']
61,1731600000,1,211000000,['TD11300031000']
37,93600000,0,583000000,"['03100', '21001199']"
28,198900000,0,477000000,"['10-003-1225-0001', '1001303001001', '10-01-30-031-0018-0000']"
46,91000000,0,32000000,[]
53,46800000,0,514000000,['010300100335']
32,257400000,0,109000000,"['10-01-30-355-0002', '01020400510001', '010200100092', '10-047-1387-0001', '1001202000002']"
33,6500000,1,1149000000,['10-059-1264-0001']
57,3023800000,1,438000000,"['01211210110', 'TD11300027000']"
41,87100000,1,182000000,"['1001303001001', 'WR0001L', '10-047-1365-0001', '200000301']"
24,777400000,1,138000000,"['WR0001B', '1001202000002', '220002101', '00266451', '10-01-20-024-0059-0000']"
45,1985100000,0,935000000,"['220002701', 'TD11300031000', '21001203', '220002101', '10140114300011']"
49,2109900000,1,744000000,"['10141116600001', 'TD11300027000', '01012000200000000003', '10521001001177000', '10-003-1225-0001']"
30,328900000,1,493000000,"['TD11330031000', '10511008001004000', '01020400380001']"
26,1878500000,1,1100000000,"['52', '10-047-1387-0001']"
57,332800000,1,936000000,[]
39,1535300000,0,1204000000,[]
40,2139800000,1,1048000000,"['220002101', '10120116100011', '10-003-1225-0001']"
52,401700000,0,1190000000,['4']
35,871000000,0,805000000,"['52', '01211210121', '01020400530001', '00320342', '10-01-30-031-0037-0000']"
46,2854800000,1,260000000,['01020400610001']
49,1231100000,1,1253000000,[]
22,92300000,1,473000000,[]
36,677300000,0,1072000000,[]
38,6649500000,0,58000000,"['10-01-30-355-0002', '1001303001001', '1001303001004', '10-059-1264-0001']"
40,22100000,0,899000000,"['10-047-1360-0002', '10527001001278000', '10140114300011']"
24,722800000,1,250000000,"['01030500600002', '220002701', '01020400610001', '10511008001166004']"
78,297700000,1,91000000,[]
25,422500000,0,248000000,"['01020400530001', '01211310130', '1001303001005']"
63,6645600000,0,544000000,"['1001303001005', '010200100104', '4', '10141114300011']"
31,15367300000,1,1467000000,[]
41,845000000,1,26000000,"['010300100335', '1001303001004', '10-01-20-388-0002', '220002701', '10-01-30-031-0037-0000']"
50,11242400000,1,873000000,"['01012000210000000000', '220002301', '10-047-1360-0002', '01020400490001']"
27,218400000,1,35000000,['01211210122']
27,3231800000,1,1053000000,['10521001001177000']
50,514800000,0,77000000,"['10-01-20-024-0046-0000', '220002301', '10-01-30-355-0002']"
44,2328300000,1,556000000,"['21001116', '010200100051', '10140110400011', '01020400490002']"
26,218400000,0,339000000,"['010200100104', '01211210121', '1001202000002']"
46,4300400000,0,389000000,"['01211310130', '10140114700031', '01020400380001', '10-01-30-355-0005', '06492']"
36,6137300000,0,368000000,[]
35,23544300000,1,1242000000,"['10-01-20-024-0059-0000', '10140110400011', '10511008001004000', '10-047-1387-0001']"
68,1489800000,0,818000000,"['05100', '52']"
50,308100000,1,1062000000,[]
36,803400000,1,268000000,['WR0001F']
34,1410500000,0,1256000000,"['01020400490002', '10521001000846001', '10-003-1384-0001', 'TD11300027000']"
30,1336400000,1,327000000,"['WR0001L', '01020400380001', '01020400610001', '03100', '4']"
22,148200000,1,904000000,"['10-047-1365-0001', '10-003-1384-0001', '10-047-1387-0001', '52']"
59,0,1,516000000,"['220002101', '01211210113', '03010', '10-047-1365-0001']"
60,820300000,1,7000000,"['00320342', '4', '10120114300011', '10141116600001']"
32,858000000,0,212000000,"['01211310121', '230-0119-85']"
46,3147300000,1,446000000,[]
23,1032200000,0,609000000,"['01211310121', '01211310127']"
22,2779400000,0,1430000000,['WR0001B']
59,3854500000,0,108000000,"['220002501', '01020400490002']"
26,288600000,0,1228000000,"['10140114300011', 'TD11300031000']"
35,9096100000,0,125000000,['10-01-20-024-0046-0000']
53,864500000,0,1352000000,"['1001303001005', '10-01-20-024-0046-0000', '010300100335']"
39,370500000,1,951000000,"['220002301', '10-047-1360-0002', 'WR0001F', '01020400510001']"
32,614900000,1,1346000000,"['10527001001272000', '10521001001177000', '01211210113']"
41,2893800000,1,1498000000,"['10-003-1381-0001', 'TD11300035000', '21001116', '03202']"
37,318500000,0,1194000000,[]
35,1472900000,1,734000000,[]
42,382200000,0,1459000000,[]
27,586300000,0,342000000,"['01020400510001', '10120116100011', '00320342', '21001259', '01013000110000000001']"
57,25048400000,0,945000000,['TD11330029000']
41,1899300000,1,1328000000,"['53', '01211210110', '1001303001001', '01211210122', '01020400380001']"
37,604500000,0,346000000,"['TD11300036000', '10140110400011', '10-047-1381-0001', '10-01-20-024-0059-0000']"
44,0,0,722000000,['10-01-30-355-0005']
32,850200000,1,552000000,"['01012000200000000003', '10120116100011', 'WR0001F']"
34,102700000,0,1108000000,[]
42,5480800000,1,1104000000,"['10-059-1264-0001', '10527001001278000', '01020400510001', '10-01-30-355-0002']"
54,85800000,1,968000000,"['10527001000925000', '01020400510001', '1001303001003', '10527001001272000', '00266451']"
48,0,1,1266000000,"['10-003-1225-0001', '01211310130', '10521001001177000', '10-003-1384-0001']"
73,7200700000,1,164000000,"['10141114700031', '10-003-1384-0001', '10527001001278000', '01020400490002', '03202']"
33,3378700000,0,1320000000,"['10-01-20-024-0046-0000', '01013000110000000001', '10527001001272000', '10-047-1365-0001']"
42,2843100000,1,934000000,"['10521001001177000', '10-003-1387-0001', 'TD11330031000', '1001303001003', '10511008001004000']"
57,2756000000,0,251000000,"['010200100104', '200000301', '03100']"
29,440700000,1,1214000000,"['21001115', '10-003-1384-0001']"
47,10697700000,0,932000000,"['1001202000002', '01030500510002', '10511008001166004', '01211210113', 'WR0001L']"
